id,label
66109,NOT
19419,NOT
32942,NOT
74285,NOT
77319,OFF
30517,NOT
69077,NOT
67758,NOT
35944,NOT
48223,NOT
47168,NOT
53947,NOT
49504,OFF
66291,NOT
31229,OFF
75850,NOT
88546,OFF
29241,NOT
19842,NOT
69232,NOT
36471,NOT
32897,OFF
62072,OFF
95444,OFF
51172,NOT
62481,OFF
71895,NOT
78366,NOT
39021,OFF
68840,OFF
96837,NOT
51815,NOT
62023,NOT
10253,NOT
21367,NOT
33797,NOT
11160,NOT
32916,OFF
47427,NOT
87052,NOT
29556,NOT
18547,OFF
32688,NOT
57850,NOT
82607,OFF
82339,OFF
98077,NOT
62815,NOT
34510,OFF
53501,OFF
69928,OFF
31853,OFF
13872,OFF
30791,NOT
80385,NOT
54292,NOT
28985,OFF
52375,NOT
74004,OFF
70838,OFF
64577,NOT
44448,NOT
53928,NOT
45337,NOT
85707,NOT
63292,NOT
15991,OFF
25009,NOT
90990,NOT
65785,NOT
38837,OFF
94182,NOT
77653,NOT
27238,NOT
12892,NOT
16885,OFF
46581,NOT
41517,NOT
22717,NOT
88539,NOT
65786,NOT
54437,NOT
19514,OFF
57943,NOT
66328,NOT
34317,OFF
44837,NOT
36289,OFF
80570,OFF
43185,NOT
86477,OFF
67080,NOT
96270,NOT
44015,OFF
48060,NOT
31065,NOT
11411,OFF
10133,OFF
22128,NOT
36518,NOT
59559,NOT
99618,NOT
53309,NOT
29497,OFF
84329,NOT
50315,NOT
97959,NOT
66524,NOT
97300,OFF
12919,NOT
40855,NOT
84100,NOT
21270,NOT
41818,NOT
12435,NOT
14808,OFF
82579,NOT
84523,NOT
61917,NOT
33322,OFF
79251,NOT
42540,NOT
13881,NOT
70402,NOT
83462,NOT
87206,NOT
87300,OFF
54125,NOT
75848,NOT
14948,NOT
66798,NOT
80497,OFF
38561,NOT
55203,NOT
31776,NOT
60916,NOT
97277,OFF
63113,NOT
59721,NOT
53839,NOT
15616,NOT
95200,OFF
77769,OFF
65790,NOT
48548,NOT
83751,NOT
62541,NOT
62107,OFF
18474,NOT
33096,OFF
22879,NOT
81470,OFF
20322,OFF
26694,NOT
60130,OFF
54559,OFF
34961,NOT
14285,OFF
25012,NOT
19121,NOT
61272,NOT
25360,NOT
56949,NOT
34893,NOT
90958,NOT
42133,OFF
18834,OFF
12741,NOT
42528,NOT
29300,NOT
14850,NOT
38043,OFF
40340,NOT
76709,OFF
22728,OFF
14037,NOT
11640,OFF
47009,OFF
90912,NOT
97936,OFF
12531,OFF
61448,NOT
23853,NOT
58454,NOT
63262,NOT
13136,NOT
74670,NOT
45111,NOT
72024,OFF
11405,NOT
90605,NOT
28728,NOT
98547,OFF
98382,OFF
80430,NOT
68007,NOT
88809,NOT
71577,OFF
15863,NOT
11918,NOT
17391,OFF
34443,OFF
87904,NOT
19732,NOT
52972,NOT
20800,NOT
39866,NOT
18348,NOT
61093,NOT
75384,NOT
68664,NOT
90705,NOT
83290,NOT
22185,OFF
13257,NOT
90575,NOT
37630,NOT
51377,NOT
51635,NOT
14407,NOT
87366,NOT
77089,OFF
27974,NOT
79972,OFF
38981,NOT
30085,OFF
95773,OFF
94397,NOT
51053,OFF
21635,NOT
80767,NOT
63772,NOT
14131,OFF
62738,NOT
33709,OFF
98754,NOT
53995,OFF
52965,NOT
19654,NOT
46633,NOT
82171,OFF
54467,NOT
50936,OFF
97580,OFF
18747,NOT
54991,OFF
55051,OFF
59090,NOT
23159,OFF
58548,OFF
41277,OFF
51592,OFF
38752,NOT
56068,OFF
29892,NOT
88585,OFF
14234,OFF
25552,NOT
56476,NOT
97329,OFF
85409,OFF
83153,NOT
70465,NOT
14118,OFF
79969,NOT
63792,OFF
71927,NOT
82293,OFF
48263,NOT
80449,NOT
61995,NOT
32122,NOT
65470,NOT
86166,NOT
40450,NOT
61533,OFF
31469,NOT
53663,NOT
40857,OFF
48969,NOT
23228,OFF
98137,NOT
85415,NOT
78473,OFF
30890,OFF
92935,OFF
58208,NOT
86626,OFF
86331,NOT
18702,OFF
87470,NOT
27045,OFF
14408,NOT
78567,OFF
41887,NOT
74595,NOT
26033,NOT
80107,OFF
76439,NOT
50971,NOT
84294,OFF
62487,NOT
53037,OFF
81018,NOT
10605,OFF
54335,NOT
81644,NOT
62586,NOT
70286,NOT
85157,NOT
54395,NOT
88302,NOT
14590,NOT
93419,OFF
93280,OFF
97831,OFF
82366,OFF
13936,NOT
70315,OFF
17909,NOT
68350,NOT
83457,OFF
14877,OFF
63762,OFF
34479,NOT
25407,NOT
78739,OFF
19932,NOT
67666,NOT
67747,NOT
33095,OFF
50390,OFF
59395,NOT
88168,NOT
38444,OFF
74736,NOT
77647,OFF
30426,OFF
16113,NOT
67932,NOT
17278,NOT
63382,NOT
38806,OFF
77228,NOT
18714,NOT
37482,NOT
73203,NOT
66497,OFF
18028,NOT
95987,OFF
65587,NOT
82711,NOT
36795,OFF
93396,NOT
88956,NOT
63418,NOT
87311,NOT
21223,OFF
81763,NOT
56361,NOT
98780,NOT
25469,OFF
74815,OFF
48283,NOT
20855,NOT
67895,OFF
99912,OFF
69106,OFF
47490,OFF
53550,NOT
36268,NOT
97751,NOT
77519,OFF
79254,NOT
20232,OFF
85623,NOT
81520,NOT
73901,NOT
11692,NOT
47007,NOT
32990,OFF
25217,NOT
82335,NOT
64626,OFF
55335,NOT
59463,NOT
43688,NOT
38710,NOT
32365,NOT
57061,NOT
87953,NOT
29587,NOT
69177,NOT
80339,NOT
75757,NOT
59465,NOT
98025,NOT
39729,OFF
11741,NOT
81331,NOT
25226,NOT
93137,NOT
46114,OFF
58189,NOT
79603,NOT
93056,OFF
85757,NOT
92745,NOT
32139,OFF
59690,OFF
69531,NOT
47986,NOT
95846,NOT
23311,OFF
98406,NOT
65228,NOT
80267,NOT
33600,OFF
79122,OFF
10821,NOT
62976,NOT
58576,OFF
40912,NOT
80922,NOT
70525,OFF
93516,NOT
21099,NOT
36863,NOT
88561,NOT
33516,NOT
95745,NOT
69004,OFF
64362,NOT
57217,NOT
33099,NOT
28518,OFF
57434,NOT
38241,NOT
48529,NOT
38280,NOT
97893,NOT
77529,OFF
42005,OFF
25305,OFF
70652,OFF
60071,OFF
68336,NOT
58551,NOT
12602,OFF
68627,NOT
35933,OFF
66631,OFF
47401,NOT
70446,OFF
98470,NOT
26783,OFF
10826,NOT
60023,NOT
49939,OFF
21597,NOT
21612,NOT
23818,OFF
35823,OFF
50664,NOT
11075,NOT
77455,NOT
46203,NOT
58382,NOT
17946,NOT
25800,NOT
35887,NOT
36639,OFF
68055,NOT
82801,NOT
35959,OFF
48319,NOT
14239,OFF
34178,OFF
47703,NOT
57197,NOT
94756,OFF
13389,NOT
90701,OFF
69315,NOT
68054,NOT
83474,NOT
20770,OFF
49300,NOT
84125,NOT
78482,NOT
45452,NOT
66373,OFF
77620,OFF
83576,OFF
91209,NOT
83336,NOT
21734,OFF
17441,NOT
94416,NOT
28731,NOT
57625,OFF
40567,OFF
76395,NOT
41459,NOT
31178,NOT
34911,NOT
77103,NOT
29044,NOT
17252,NOT
32074,OFF
73253,NOT
84306,NOT
17811,OFF
39492,OFF
42444,NOT
62710,NOT
40412,OFF
26986,NOT
90035,NOT
71929,OFF
39763,NOT
39852,NOT
31157,NOT
35524,OFF
44447,NOT
66579,OFF
31691,NOT
78863,NOT
29979,NOT
37069,NOT
42200,NOT
47663,NOT
58523,OFF
19339,NOT
66864,OFF
63440,NOT
81684,NOT
12303,NOT
61225,NOT
34454,NOT
41913,NOT
24298,OFF
19178,NOT
33027,NOT
43335,OFF
46678,OFF
47804,OFF
24730,NOT
49896,OFF
52906,OFF
12295,OFF
68888,NOT
23506,NOT
28865,NOT
36699,OFF
34852,NOT
77694,NOT
75368,NOT
29328,NOT
20235,OFF
51805,NOT
84425,NOT
42521,NOT
83715,NOT
33273,NOT
22304,NOT
86903,NOT
90247,OFF
16085,NOT
77575,NOT
58664,NOT
40211,NOT
49350,NOT
89795,OFF
86958,OFF
83680,NOT
57754,NOT
89600,OFF
67770,OFF
27161,OFF
90663,NOT
65915,OFF
71372,NOT
21076,NOT
82618,OFF
51364,NOT
45895,NOT
73581,NOT
87725,NOT
41570,NOT
90997,OFF
63005,OFF
79357,NOT
83622,NOT
37072,NOT
16105,OFF
35478,NOT
96972,NOT
33642,NOT
45922,NOT
89453,OFF
22946,OFF
89440,NOT
75611,OFF
88594,OFF
40317,OFF
55619,NOT
53551,OFF
24797,OFF
50046,NOT
46987,OFF
97760,OFF
93497,NOT
76966,NOT
80216,NOT
81704,OFF
39732,NOT
57305,OFF
43432,NOT
42770,NOT
38438,NOT
87737,OFF
95718,NOT
73093,NOT
74916,NOT
28821,NOT
80360,NOT
50771,OFF
48414,NOT
14411,NOT
28248,NOT
59342,NOT
51258,NOT
60966,OFF
92369,NOT
42087,NOT
45019,OFF
44213,NOT
84724,OFF
98631,OFF
80795,NOT
16691,OFF
56181,OFF
54436,NOT
96139,OFF
93515,NOT
71104,OFF
11020,OFF
49326,OFF
94558,NOT
38533,OFF
15397,NOT
72883,NOT
36375,NOT
58113,NOT
32558,OFF
94326,NOT
43832,OFF
31483,NOT
86646,OFF
85685,NOT
74229,NOT
10363,NOT
44034,NOT
39683,NOT
36677,NOT
57843,NOT
12018,NOT
83590,NOT
67476,NOT
35652,NOT
12223,OFF
29053,NOT
49452,OFF
56645,OFF
22429,NOT
92803,OFF
30471,OFF
89521,NOT
99444,NOT
93778,OFF
63063,NOT
65422,OFF
89002,NOT
66760,NOT
47345,NOT
56484,NOT
71418,NOT
33127,NOT
20413,OFF
95940,NOT
65852,NOT
24354,OFF
74402,OFF
34179,NOT
64113,NOT
89395,NOT
32684,NOT
52786,NOT
75079,NOT
13104,NOT
95713,NOT
14647,NOT
57111,NOT
24410,NOT
30198,NOT
92848,NOT
50573,NOT
44524,NOT
19061,OFF
86448,OFF
69360,NOT
55197,NOT
51434,NOT
14209,NOT
45523,NOT
87127,NOT
92949,OFF
20729,OFF
89421,NOT
29695,OFF
71736,NOT
36051,NOT
14179,OFF
63061,NOT
51408,NOT
48736,NOT
51768,NOT
74078,NOT
65529,NOT
51118,OFF
12264,NOT
34675,NOT
12803,NOT
59703,OFF
73118,OFF
92323,NOT
26447,OFF
66845,OFF
78996,NOT
61664,NOT
57245,NOT
29880,OFF
85882,OFF
81239,OFF
99454,NOT
66048,OFF
98294,OFF
77789,NOT
65560,NOT
19380,NOT
98740,OFF
79813,NOT
30337,OFF
65495,NOT
41605,NOT
79120,NOT
92999,NOT
67391,OFF
12038,NOT
58241,NOT
21369,NOT
91579,NOT
48534,OFF
22086,OFF
26472,NOT
56844,NOT
57050,NOT
86879,OFF
80462,OFF
55281,OFF
93035,OFF
66585,OFF
38143,OFF
31945,OFF
51513,NOT
76107,NOT
39965,NOT
13100,NOT
91193,NOT
66398,OFF
89774,NOT
35786,OFF
40617,NOT
17573,NOT
10845,NOT
69671,NOT
13641,OFF
42447,NOT
92257,OFF
43196,NOT
28621,NOT
26317,OFF
70481,OFF
37877,NOT
33412,NOT
61942,OFF
99091,NOT
84660,NOT
27631,OFF
51449,NOT
40674,OFF
57610,NOT
24531,NOT
82680,NOT
78494,OFF
21564,OFF
32067,NOT
21265,NOT
56419,NOT
35164,NOT
87824,OFF
32310,OFF
10698,NOT
23094,NOT
70213,OFF
36136,NOT
61271,NOT
90618,OFF
58120,NOT
15174,NOT
41958,NOT
40368,NOT
75263,NOT
94345,OFF
90077,OFF
56898,NOT
77180,OFF
34565,NOT
76105,NOT
93281,NOT
93028,NOT
20579,NOT
36709,NOT
63408,OFF
99383,OFF
35359,OFF
32776,OFF
69948,NOT
17348,NOT
83724,NOT
70434,OFF
47123,NOT
58915,NOT
51128,OFF
63874,NOT
40265,NOT
67744,NOT
77193,NOT
54759,NOT
90331,NOT
35544,NOT
19435,OFF
84894,OFF
45521,OFF
81754,NOT
87501,OFF
78424,NOT
71984,OFF
43321,NOT
99643,OFF
12272,NOT
63350,OFF
39443,NOT
68565,NOT
99745,NOT
56164,NOT
74160,NOT
62679,NOT
93734,NOT
23956,NOT
63696,NOT
97846,OFF
74245,OFF
62559,NOT
30353,NOT
31126,NOT
92619,NOT
16278,OFF
16251,OFF
64189,OFF
10755,NOT
68461,NOT
27318,NOT
78407,NOT
33186,NOT
61788,OFF
71811,NOT
95262,OFF
80439,OFF
83465,NOT
80298,NOT
70706,NOT
73146,NOT
13613,NOT
89043,OFF
13324,OFF
25808,OFF
74843,NOT
80698,OFF
32103,OFF
34685,NOT
82977,NOT
52798,OFF
89052,NOT
98649,NOT
40000,NOT
96330,NOT
14809,NOT
21629,OFF
52832,NOT
59620,NOT
32717,OFF
21286,NOT
78117,NOT
13486,NOT
90268,NOT
39342,NOT
81788,NOT
38889,NOT
92319,OFF
59657,OFF
28193,NOT
83274,OFF
64355,NOT
42234,OFF
84391,NOT
36226,OFF
91015,NOT
49622,OFF
82485,NOT
54050,OFF
97098,NOT
34017,OFF
31233,NOT
83754,OFF
31196,OFF
59480,NOT
23082,NOT
85220,OFF
15817,OFF
89408,NOT
39819,NOT
60311,NOT
59397,NOT
48118,OFF
15406,NOT
84077,OFF
79283,NOT
82016,NOT
84770,OFF
95295,NOT
48370,OFF
78792,NOT
14672,NOT
66991,NOT
93179,NOT
48479,OFF
44822,NOT
14772,NOT
22130,OFF
80604,NOT
78914,NOT
40746,OFF
33232,OFF
58585,NOT
19746,NOT
87017,NOT
60348,NOT
33670,OFF
69506,NOT
25199,NOT
46033,OFF
61968,NOT
76470,NOT
25820,NOT
12633,NOT
77845,OFF
40324,OFF
58462,NOT
54691,OFF
23182,NOT
32987,NOT
30224,NOT
81939,NOT
27255,NOT
62953,OFF
59895,OFF
13692,OFF
83076,NOT
32565,NOT
24384,NOT
23560,OFF
47280,NOT
71667,NOT
55726,NOT
30033,NOT
33064,NOT
34120,NOT
25813,NOT
30770,NOT
49215,NOT
41561,NOT
19402,NOT
69899,NOT
70810,NOT
79423,NOT
65970,NOT
45485,OFF
95617,OFF
39118,NOT
93402,OFF
44744,NOT
33776,NOT
37449,NOT
97658,OFF
43705,NOT
48474,OFF
35384,OFF
11746,OFF
90460,OFF
77539,NOT
46544,OFF
56754,NOT
57446,OFF
30412,OFF
51967,NOT
84656,NOT
91455,NOT
94913,OFF
31525,NOT
38725,NOT
55300,NOT
84653,NOT
40726,NOT
88710,OFF
43651,NOT
21689,NOT
55014,NOT
41215,NOT
15417,NOT
49291,NOT
28150,OFF
90308,OFF
65345,NOT
97781,NOT
40411,NOT
84372,NOT
51729,NOT
35958,OFF
56689,OFF
68935,NOT
75566,NOT
87425,NOT
79048,NOT
37610,NOT
99408,NOT
40471,OFF
62416,NOT
51613,OFF
60933,NOT
11519,OFF
92684,OFF
28679,OFF
14608,NOT
41642,OFF
48063,NOT
52687,OFF
91332,NOT
60568,NOT
27099,NOT
78450,OFF
77312,NOT
73638,NOT
83162,NOT
49383,OFF
26821,NOT
49307,NOT
94063,NOT
76917,NOT
89284,OFF
16734,NOT
41416,NOT
38163,NOT
95675,NOT
64411,NOT
39166,NOT
12987,OFF
15145,NOT
13087,OFF
48421,OFF
63808,NOT
13245,NOT
15069,NOT
35308,OFF
55842,OFF
15554,NOT
67296,NOT
84775,OFF
30264,NOT
65148,NOT
67852,OFF
43569,OFF
71717,OFF
28265,NOT
88106,NOT
59633,OFF
76974,NOT
45078,OFF
44787,NOT
93493,NOT
15222,OFF
94425,OFF
86725,OFF
13269,NOT
26435,OFF
86557,NOT
21628,NOT
24282,OFF
34858,NOT
36206,OFF
45643,NOT
50805,NOT
10057,OFF
70336,OFF
11650,OFF
54987,OFF
30811,OFF
15277,NOT
59149,NOT
25207,NOT
71668,NOT
15421,NOT
48576,NOT
89450,NOT
41920,NOT
57122,NOT
38473,NOT
32941,NOT
62929,OFF
46107,NOT
26606,NOT
34965,NOT
47818,NOT
92488,NOT
20490,OFF
10376,NOT
63865,NOT
21811,NOT
87307,NOT
33060,NOT
47156,NOT
94776,NOT
54567,NOT
24069,NOT
79808,NOT
24558,NOT
23902,OFF
20223,NOT
81416,NOT
81662,NOT
45604,NOT
81948,NOT
25928,NOT
95606,OFF
53591,OFF
69593,OFF
31487,NOT
65922,OFF
48519,NOT
91693,OFF
24066,NOT
88954,OFF
51153,OFF
20757,NOT
98090,NOT
45659,NOT
63595,NOT
14665,NOT
53994,OFF
44261,NOT
88986,NOT
65227,NOT
90715,NOT
67261,OFF
16518,NOT
72091,NOT
34725,NOT
79500,NOT
41044,NOT
21146,OFF
48394,NOT
94737,OFF
16774,OFF
11317,NOT
45516,NOT
37906,OFF
26206,NOT
43540,OFF
11966,NOT
72423,NOT
12802,NOT
18626,OFF
65060,NOT
25418,OFF
63476,OFF
35824,NOT
38534,NOT
38235,OFF
56475,NOT
61082,NOT
56256,NOT
55806,OFF
87342,OFF
82687,OFF
24454,OFF
40926,NOT
25338,OFF
50813,NOT
62940,NOT
91027,NOT
80515,OFF
52898,NOT
66353,NOT
77105,OFF
10719,OFF
20663,NOT
54273,OFF
73752,NOT
63967,NOT
11812,NOT
44762,NOT
10036,NOT
48200,NOT
68042,NOT
61939,NOT
81567,NOT
26527,NOT
29624,NOT
33267,NOT
83844,OFF
25944,OFF
94562,NOT
33307,NOT
74862,OFF
64322,OFF
26187,NOT
63870,NOT
62973,NOT
15618,OFF
31240,OFF
37526,NOT
19466,NOT
78553,NOT
58691,NOT
97979,NOT
59208,NOT
83966,OFF
74603,NOT
67387,NOT
97469,NOT
70752,NOT
96262,NOT
47741,OFF
29634,OFF
43459,NOT
88446,NOT
66578,OFF
72618,NOT
35726,OFF
62671,NOT
91440,OFF
99651,NOT
61541,NOT
91200,NOT
30567,NOT
93619,NOT
10535,NOT
98976,OFF
44513,NOT
95780,NOT
86468,NOT
93601,OFF
81967,OFF
78008,OFF
52853,NOT
25789,NOT
90116,NOT
80399,OFF
78210,NOT
49174,NOT
24905,NOT
90654,OFF
70789,NOT
45222,NOT
68958,NOT
53434,NOT
93348,NOT
55766,OFF
62706,NOT
20432,NOT
87177,NOT
61214,NOT
39471,OFF
74845,NOT
73534,NOT
84281,OFF
66244,NOT
54306,OFF
50560,OFF
32416,OFF
92760,NOT
47525,NOT
44825,OFF
16673,NOT
50605,OFF
20845,NOT
81733,OFF
13331,NOT
32322,OFF
90490,OFF
51020,NOT
38159,NOT
39296,NOT
38878,OFF
46881,OFF
41767,NOT
37483,NOT
99579,NOT
16833,OFF
16581,NOT
35133,OFF
10969,NOT
91930,NOT
94619,NOT
86841,NOT
65372,OFF
39188,NOT
18970,NOT
25729,OFF
33165,NOT
34683,NOT
81553,OFF
76643,OFF
30789,NOT
36631,NOT
62830,NOT
85971,OFF
67365,NOT
47449,NOT
65041,NOT
29157,OFF
38181,OFF
87646,NOT
81472,OFF
81445,NOT
15603,NOT
34513,NOT
14424,OFF
57989,NOT
13415,NOT
46898,NOT
23522,OFF
23994,NOT
73791,NOT
20506,OFF
18840,NOT
49479,OFF
24867,NOT
80858,OFF
75985,NOT
54122,NOT
38774,NOT
25149,NOT
54744,NOT
44019,NOT
99581,OFF
32277,NOT
23969,OFF
88540,NOT
36933,NOT
86925,NOT
95146,NOT
28348,NOT
12606,NOT
32748,OFF
15517,NOT
43949,OFF
71237,NOT
21745,NOT
50044,NOT
50878,OFF
24631,NOT
58086,NOT
68183,NOT
92936,NOT
57128,OFF
94119,NOT
27002,OFF
17890,OFF
16612,NOT
88050,NOT
94541,OFF
59325,NOT
59539,OFF
67281,OFF
84990,NOT
98345,OFF
45406,NOT
34423,NOT
59711,NOT
60076,NOT
93124,OFF
99730,NOT
78774,NOT
34781,NOT
78060,NOT
82649,NOT
53785,OFF
89823,NOT
92719,NOT
84348,NOT
32747,NOT
80699,NOT
68238,NOT
85147,OFF
79941,NOT
77962,NOT
72727,OFF
66701,NOT
81608,NOT
69147,NOT
27582,NOT
27646,NOT
61250,NOT
52548,OFF
36653,NOT
72917,NOT
19906,OFF
16721,OFF
92016,NOT
70721,NOT
76436,OFF
15235,NOT
26109,OFF
70556,NOT
10201,NOT
61405,NOT
41862,NOT
47266,NOT
48396,NOT
29927,OFF
31793,OFF
98370,NOT
53867,NOT
14456,NOT
81372,OFF
50338,NOT
55896,OFF
92582,OFF
61381,OFF
94644,OFF
16467,NOT
19487,NOT
70372,OFF
52147,NOT
59510,NOT
57823,OFF
80511,NOT
29563,OFF
85171,NOT
11801,NOT
88979,NOT
28100,NOT
36697,OFF
71001,NOT
24935,NOT
44648,NOT
91719,OFF
23667,OFF
21228,NOT
24613,NOT
49257,NOT
31757,OFF
26277,OFF
75502,OFF
69238,NOT
97387,NOT
75400,NOT
74119,NOT
92945,NOT
22202,OFF
12477,NOT
17948,NOT
68621,OFF
96871,OFF
67045,NOT
53421,NOT
57433,NOT
30411,OFF
55451,OFF
79939,OFF
17388,NOT
86586,NOT
87045,OFF
33856,OFF
94241,OFF
48939,OFF
53458,OFF
17271,NOT
89197,NOT
96697,OFF
47962,OFF
11485,NOT
92731,NOT
35505,OFF
51325,NOT
99194,OFF
45788,OFF
62302,NOT
37252,OFF
93975,NOT
52155,NOT
47735,NOT
30961,NOT
87589,NOT
87838,NOT
85538,OFF
50398,NOT
97195,NOT
45319,NOT
15823,OFF
57229,NOT
14541,NOT
23507,OFF
97626,NOT
77343,OFF
81757,NOT
61740,NOT
78194,NOT
92809,NOT
44550,NOT
59049,NOT
86887,NOT
81230,OFF
31404,OFF
26153,NOT
98980,NOT
18677,NOT
65143,OFF
37066,NOT
82543,NOT
12406,NOT
14136,NOT
55517,NOT
20202,NOT
61883,NOT
83064,NOT
29417,NOT
40866,NOT
68748,NOT
38412,NOT
41306,NOT
59746,OFF
92259,NOT
99811,NOT
36557,NOT
18560,OFF
64496,OFF
42936,NOT
44603,NOT
19765,NOT
15694,OFF
85048,NOT
54753,OFF
46891,NOT
83904,NOT
30739,NOT
13747,NOT
24918,OFF
11960,NOT
51384,NOT
33044,NOT
54824,NOT
77843,OFF
53104,NOT
97653,NOT
37689,NOT
87831,NOT
16882,OFF
43148,NOT
50613,NOT
70473,OFF
84973,NOT
24924,NOT
73201,OFF
10258,NOT
62338,NOT
93428,NOT
99677,NOT
70695,NOT
88054,OFF
61143,NOT
90696,OFF
18102,OFF
58939,NOT
48823,OFF
15186,NOT
10653,OFF
73833,NOT
31714,OFF
22069,NOT
55113,NOT
67272,NOT
62723,NOT
30029,NOT
28857,OFF
24078,NOT
82457,OFF
64837,OFF
65338,OFF
63141,NOT
52142,NOT
11264,NOT
55571,OFF
27858,NOT
91012,OFF
63324,NOT
98989,NOT
30524,OFF
67694,OFF
77415,OFF
12616,NOT
14978,NOT
15954,OFF
77651,OFF
96441,NOT
45329,NOT
93942,NOT
41358,NOT
46592,NOT
70858,NOT
66714,OFF
54373,OFF
91642,OFF
62041,OFF
10540,OFF
44864,NOT
14483,NOT
15790,OFF
65333,NOT
45871,NOT
16791,NOT
49876,NOT
49515,OFF
31933,NOT
88918,OFF
56920,NOT
73295,NOT
48035,OFF
81817,NOT
78820,NOT
57292,NOT
42406,NOT
48544,OFF
78895,NOT
99771,NOT
48877,NOT
34360,NOT
35990,NOT
91313,NOT
23065,NOT
85134,NOT
61102,NOT
63451,NOT
92958,OFF
38387,NOT
94162,NOT
73006,OFF
57356,NOT
82522,OFF
18068,NOT
29024,OFF
43641,OFF
55416,NOT
49032,OFF
97105,NOT
55827,OFF
78941,NOT
49639,NOT
87555,OFF
99516,NOT
74987,NOT
39256,OFF
70216,NOT
87173,NOT
69307,NOT
24167,NOT
26485,NOT
73865,NOT
73735,NOT
25654,NOT
80255,NOT
21156,NOT
42557,OFF
98579,NOT
97612,OFF
83242,NOT
57099,NOT
57632,OFF
82582,OFF
56498,NOT
19138,NOT
79688,OFF
26346,OFF
40756,OFF
63761,OFF
21017,OFF
12785,NOT
62787,OFF
25847,NOT
12389,NOT
69271,OFF
39748,NOT
10507,OFF
13278,NOT
22126,NOT
39364,OFF
35560,NOT
53293,NOT
81242,OFF
16462,OFF
14770,NOT
10670,OFF
78885,NOT
82004,NOT
97197,NOT
97695,OFF
41003,NOT
24337,NOT
26274,OFF
16868,OFF
72409,NOT
34257,NOT
17643,NOT
51995,OFF
72732,NOT
58424,NOT
58104,NOT
79560,NOT
74733,OFF
52881,NOT
82871,NOT
52028,NOT
24276,OFF
46596,NOT
10834,NOT
25397,NOT
40352,NOT
70272,OFF
32082,OFF
82272,NOT
62740,NOT
33714,OFF
52389,NOT
25981,NOT
51390,NOT
29481,OFF
61547,NOT
39784,OFF
94856,OFF
96951,NOT
71179,NOT
26320,NOT
42090,NOT
73324,NOT
73705,NOT
97114,NOT
49280,OFF
68826,OFF
98282,OFF
22866,OFF
72606,OFF
95255,NOT
87988,NOT
55697,NOT
34694,OFF
40367,NOT
62766,OFF
47639,OFF
60518,OFF
58929,NOT
52765,NOT
92849,NOT
91134,NOT
87623,NOT
79047,OFF
93132,NOT
97374,NOT
20856,NOT
89799,OFF
84256,NOT
99481,NOT
15236,NOT
22104,NOT
21782,NOT
55292,NOT
78912,NOT
85780,NOT
88599,OFF
47824,OFF
31336,NOT
20090,NOT
29916,OFF
61744,OFF
26279,NOT
91633,NOT
78819,OFF
41898,OFF
54270,NOT
50164,OFF
79524,NOT
27535,OFF
55255,NOT
47995,OFF
94301,NOT
50091,NOT
69403,NOT
37234,OFF
94645,NOT
95305,NOT
93220,NOT
52000,NOT
24621,OFF
43057,NOT
19013,NOT
24962,OFF
40182,NOT
82629,NOT
32096,NOT
84265,OFF
45879,OFF
35552,NOT
46615,NOT
32664,NOT
81184,OFF
67217,NOT
99336,NOT
80724,NOT
15197,OFF
